player,season,age,born,Minutes de jeu,# 90 min jouées,G,A,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,% dribble  réussis,% passes réussies,% passes courtes réussies,% passes moyennes réussies,% passes longues réussies,% duels aériens gagnés,xG / Tir,Valeur marchande (euros),Chevauchée avant  >5m,Passes avant >10m,Passes > 10m vers l'avant reçues,Tacles réussis qui gagnent la balle,Dribbles subis perdus,Blocs totaux,Interceptions,Tacles réussis + interceptions,Dégagements,Erreurs menant à un tir adverse,Tirs,Tirs cadrés,Distance totale des passes > 10m avant effectuées,Passes menant à un but,Touches ballon en jeu,Passes reçues,team,league,nation,pos
Dani Rodríguez,2023.0,35.0,1988.0,2615.0,29.1,0.07,0.14,0.21,0.07,0.21,0.05,0.14,0.19,0.05,0.19,0.4177215189873418,0.6859999999999999,0.843,0.735,0.4221105527638191,0.3150684931506849,0.0518518518518518,1000000.0,1.8556701030927836,4.054982817869416,3.7800687285223367,1.6151202749140892,0.8247422680412371,1.1683848797250858,0.5154639175257731,2.1305841924398625,0.7216494845360825,0.0,0.9278350515463916,0.1374570446735395,137.62886597938143,1.649484536082474,45.2233676975945,27.0446735395189,Mallorca,ESP-La Liga,ESP,MF
Daniel Amartey,2020.0,25.0,1994.0,722.0,8.0,0.12,0.0,0.12,0.12,0.12,0.05,0.0,0.05,0.05,0.05,0.3333333333333333,0.84,0.9129999999999999,0.871,0.6046511627906976,0.5428571428571428,0.1333333333333333,5000000.0,0.5,3.0,0.0,1.375,0.5,1.0,1.5,2.875,3.25,0.0,0.375,0.125,287.0,0.0,71.5,43.0,Leicester City,ENG-Premier League,GHA,DF
Daniel Amartey,2021.0,25.0,1994.0,722.0,8.0,0.12,0.0,0.12,0.12,0.12,0.05,0.0,0.05,0.05,0.05,0.3333333333333333,0.84,0.9129999999999999,0.871,0.6046511627906976,0.5428571428571428,0.1333333333333333,10000000.0,0.5,3.0,0.0,1.375,0.5,1.0,1.5,2.875,3.25,0.0,0.375,0.125,287.0,0.0,71.5,43.0,Leicester City,ENG-Premier League,GHA,DF
Daniel Amartey,2022.0,27.0,1994.0,1610.0,17.9,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,0.4,0.9109999999999999,0.934,0.9470000000000001,0.6813186813186813,0.5666666666666667,0.1833333333333333,12000000.0,1.2849162011173183,3.687150837988827,0.2793296089385475,1.0614525139664803,0.111731843575419,1.340782122905028,0.446927374301676,1.5083798882681565,3.9664804469273744,0.0,0.335195530726257,0.111731843575419,368.2122905027933,0.2793296089385475,71.45251396648045,50.78212290502794,Leicester City,ENG-Premier League,GHA,DF
Daniel Batz,2023.0,32.0,1991.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.68,0.9470000000000001,0.9640000000000001,0.4177215189873418,1.0,,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,523.5,0.0,41.5,22.75,Mainz 05,GER-Bundesliga,GER,GK
Daniel Bentley,2022.0,29.0,1993.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.763,1.0,1.0,0.4411764705882353,0.0,,2000000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,463.5,0.0,43.5,17.0,Wolves,ENG-Premier League,ENG,GK
Daniel Bentley,2023.0,30.0,1993.0,383.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.667,1.0,1.0,0.3684210526315789,1.0,,2000000.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,386.27906976744185,0.0,35.116279069767444,17.674418604651162,Wolves,ENG-Premier League,ENG,GK
Daniel Bessa,2020.0,27.0,1993.0,615.0,6.8,0.0,0.29,0.29,0.0,0.29,0.15,0.28,0.43,0.15,0.43,0.6,0.843,0.94,0.8370000000000001,0.6129032258064516,0.1111111111111111,0.125,2500000.0,2.794117647058824,5.147058823529412,5.735294117647059,2.2058823529411766,1.1764705882352942,0.7352941176470589,0.2941176470588235,2.5,0.0,0.0,1.1764705882352942,0.5882352941176471,145.14705882352942,2.058823529411765,54.11764705882353,42.20588235294118,Hellas Verona,ITA-Serie A,ITA,MF
Daniel Bessa,2021.0,27.0,1993.0,615.0,6.8,0.0,0.29,0.29,0.0,0.29,0.15,0.28,0.43,0.15,0.43,0.6,0.843,0.94,0.8370000000000001,0.6129032258064516,0.1111111111111111,0.125,2500000.0,2.794117647058824,5.147058823529412,5.735294117647059,2.2058823529411766,1.1764705882352942,0.7352941176470589,0.2941176470588235,2.5,0.0,0.0,1.1764705882352942,0.5882352941176471,145.14705882352942,2.058823529411765,54.11764705882353,42.20588235294118,Hellas Verona,ITA-Serie A,ITA,MF
Daniel Ciofani,2022.0,37.0,1985.0,1060.0,11.8,0.68,0.0,0.68,0.42,0.42,0.47,0.06,0.53,0.19,0.25,0.0,0.615,0.696,0.63,0.625,0.3431372549019608,0.1964285714285714,200000.0,0.423728813559322,0.847457627118644,3.0508474576271185,0.5084745762711864,0.2542372881355932,0.5932203389830508,0.1694915254237288,0.6779661016949152,0.847457627118644,0.0,2.3728813559322037,1.1016949152542372,36.1864406779661,0.847457627118644,25.677966101694917,18.38983050847457,Cremonese,ITA-Serie A,ITA,FW
Daniel Congré,2020.0,35.0,1985.0,3292.0,36.6,0.05,0.0,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,0.6666666666666666,0.8640000000000001,0.903,0.91,0.7153558052434457,0.6339285714285714,0.1,500000.0,0.7103825136612022,2.7595628415300544,0.1092896174863388,1.6120218579234973,0.9289617486338796,1.366120218579235,1.885245901639344,3.4972677595628414,3.9344262295081966,0.081967213114754,0.3551912568306011,0.081967213114754,301.4207650273224,0.1092896174863388,51.53005464480874,30.24590163934426,Montpellier,FRA-Ligue 1,FRA,DF
Daniel Fuzato,2020.0,23.0,1997.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,1.0,0.985,0.463768115942029,1.0,,800000.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,438.8,0.0,33.4,14.6,Roma,ITA-Serie A,BRA,GK
Daniel Fuzato,2021.0,23.0,1997.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,1.0,0.985,0.463768115942029,1.0,,800000.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,438.8,0.0,33.4,14.6,Roma,ITA-Serie A,BRA,GK
Daniel Fuzato,2023.0,26.0,1997.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.88,1.0,0.4444444444444444,,,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1400.0,0.0,110.0,40.0,Getafe,ESP-La Liga,BRA,GK
Daniel Gore,2023.0,18.0,2004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.787,0.8859999999999999,0.843,,,,900000.0,,,,,,,,,,,0.0,0.0,,,,,Manchester Utd,ENG-Premier League,ENG,MF
Daniel Iversen,2022.0,25.0,1997.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.562,1.0,0.9790000000000001,0.2488262910798122,1.0,,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0833333333333333,0.0,0.0,313.4166666666667,0.0,34.25,11.333333333333334,Leicester City,ENG-Premier League,DEN,GK
Daniel James,2020.0,22.0,1997.0,910.0,10.1,0.3,0.1,0.4,0.3,0.4,0.22,0.09,0.31,0.22,0.31,0.4782608695652174,0.763,0.841,0.7759999999999999,0.5714285714285714,0.25,0.1294117647058823,18000000.0,3.5643564356435644,3.1683168316831685,8.316831683168317,1.4851485148514851,1.4851485148514851,0.99009900990099,0.0,1.4851485148514851,0.594059405940594,0.0,1.683168316831683,0.594059405940594,69.10891089108911,0.99009900990099,42.17821782178218,30.0990099009901,Manchester Utd,ENG-Premier League,WAL,FW
Daniel James,2021.0,22.0,1997.0,910.0,10.1,0.3,0.1,0.4,0.3,0.4,0.22,0.09,0.31,0.22,0.31,0.4782608695652174,0.763,0.841,0.7759999999999999,0.5714285714285714,0.25,0.1294117647058823,18000000.0,3.5643564356435644,3.1683168316831685,8.316831683168317,1.4851485148514851,1.4851485148514851,0.99009900990099,0.0,1.4851485148514851,0.594059405940594,0.0,1.683168316831683,0.594059405940594,69.10891089108911,0.99009900990099,42.17821782178218,30.0990099009901,Manchester Utd,ENG-Premier League,WAL,FW
Daniel James,2022.0,24.0,1997.0,819.0,4.550000000000001,0.29,0.14,0.215,0.29,0.215,0.185,0.13,0.315,0.185,0.315,0.26190476190476186,0.6225,0.8215,0.557,0.15384615384615385,0.0333333333333333,0.11071428571428565,12000000.0,3.102766798418972,1.768774703557312,5.523715415019763,2.0882740447957837,1.0441370223978919,1.2714097496706191,0.5270092226613966,2.61528326745718,0.8168642951251648,0.0,3.3926218708827403,0.8893280632411066,37.826086956521735,0.7345191040843213,33.405797101449274,21.399868247694336,Leeds United,ENG-Premier League,WAL,FW
Daniel Jebbison,2020.0,16.0,2003.0,284.0,3.2,0.32,0.0,0.32,0.32,0.32,0.36,0.01,0.37,0.36,0.37,0.5,0.667,0.706,0.667,0.5,0.1923076923076923,0.275,1000000.0,0.625,0.3125,1.875,1.875,1.25,1.875,0.3125,2.1875,0.0,0.0,1.25,0.625,10.0,0.3125,22.8125,12.1875,Sheffield Utd,ENG-Premier League,ENG,FW
Daniel Jebbison,2023.0,19.0,2003.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.33299999999999996,1.0,0.843,,,,1000000.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,Sheffield Utd,ENG-Premier League,ENG,FW
Daniel Parejo,2020.0,31.0,1989.0,3112.0,34.6,0.09,0.14,0.23,0.09,0.23,0.04,0.15,0.19,0.04,0.19,0.7551020408163265,0.878,0.937,0.922,0.7136150234741784,0.5,0.0444444444444444,10000000.0,1.5317919075144508,9.248554913294797,1.184971098265896,1.8786127167630056,1.3872832369942196,1.0115606936416184,1.3005780346820808,3.179190751445087,0.6069364161849711,0.0867052023121387,0.7803468208092486,0.2601156069364161,427.9479768786127,1.2427745664739884,87.77456647398843,65.7514450867052,Villarreal,ESP-La Liga,ESP,MF
Daniel Parejo,2021.0,31.0,1989.0,3112.0,34.6,0.09,0.14,0.23,0.09,0.23,0.04,0.15,0.19,0.04,0.19,0.7551020408163265,0.878,0.937,0.922,0.7136150234741784,0.5,0.0444444444444444,9000000.0,1.5317919075144508,9.248554913294797,1.184971098265896,1.8786127167630056,1.3872832369942196,1.0115606936416184,1.3005780346820808,3.179190751445087,0.6069364161849711,0.0867052023121387,0.7803468208092486,0.2601156069364161,427.9479768786127,1.2427745664739884,87.77456647398843,65.7514450867052,Villarreal,ESP-La Liga,ESP,MF
Daniel Parejo,2022.0,33.0,1989.0,3285.0,36.5,0.08,0.11,0.19,0.03,0.14,0.13,0.11,0.24,0.04,0.15,0.7073170731707317,0.866,0.9359999999999999,0.914,0.648854961832061,0.4473684210526316,0.1807692307692307,6000000.0,0.7123287671232876,6.849315068493151,0.8767123287671232,1.9452054794520548,1.2328767123287672,1.095890410958904,0.7945205479452054,2.73972602739726,0.8493150684931506,0.0547945205479452,0.7123287671232876,0.2191780821917808,363.3150684931507,1.36986301369863,78.10958904109589,54.16438356164384,Villarreal,ESP-La Liga,ESP,MF
Daniel Parejo,2023.0,34.0,1989.0,2580.0,28.7,0.1,0.17,0.28,0.0,0.17,0.1,0.1,0.21,0.02,0.12,0.6333333333333333,0.879,0.929,0.943,0.7092198581560284,0.7058823529411765,0.3222222222222222,2500000.0,0.3832752613240418,7.317073170731708,0.975609756097561,1.4982578397212545,0.9059233449477352,0.8710801393728224,0.7317073170731707,2.229965156794425,1.0104529616724738,0.1045296167247386,0.313588850174216,0.1045296167247386,365.6445993031359,1.1846689895470384,70.31358885017421,51.25435540069687,Villarreal,ESP-La Liga,ESP,MF
Daniel Peretz,2023.0,23.0,2000.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.706,1.0,1.0,0.1666666666666666,,,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,85.0,60.0,Bayern Munich,GER-Bundesliga,ISR,GK
Daniel Vivian,2022.0,23.0,1999.0,2376.0,26.4,0.04,0.0,0.04,0.04,0.04,0.05,0.03,0.07,0.05,0.07,0.3636363636363636,0.8079999999999999,0.88,0.8909999999999999,0.6141479099678456,0.4210526315789473,0.0923076923076923,14000000.0,0.946969696969697,4.696969696969697,0.1893939393939394,2.159090909090909,0.3409090909090909,1.0227272727272727,0.9090909090909092,3.0681818181818183,3.409090909090909,0.1136363636363636,0.4924242424242424,0.0757575757575757,351.6287878787879,0.2272727272727273,65.15151515151516,39.35606060606061,Athletic Club,ESP-La Liga,ESP,DF
Daniel Vivian,2023.0,24.0,1999.0,2878.0,32.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,0.5,0.8390000000000001,0.9,0.903,0.605072463768116,0.425,0.0545454545454545,25000000.0,0.71875,3.84375,0.125,1.3125,0.53125,1.53125,0.96875,2.28125,3.25,0.0,0.34375,0.03125,342.25,0.1875,63.5,37.6875,Athletic Club,ESP-La Liga,ESP,DF
Daniele Baselli,2020.0,28.0,1992.0,396.0,4.4,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.22,0.06,0.22,0.5714285714285714,0.7509999999999999,0.83,0.75,0.7435897435897436,0.5,0.06,5000000.0,1.5909090909090908,5.681818181818182,2.0454545454545454,2.727272727272727,0.9090909090909092,0.4545454545454545,2.0454545454545454,4.7727272727272725,1.1363636363636362,0.0,1.1363636363636362,0.4545454545454545,234.3181818181818,2.0454545454545454,62.04545454545454,35.22727272727273,Torino,ITA-Serie A,ITA,MF
Daniele Baselli,2021.0,28.0,1992.0,396.0,4.4,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.22,0.06,0.22,0.5714285714285714,0.7509999999999999,0.83,0.75,0.7435897435897436,0.5,0.06,1400000.0,1.5909090909090908,5.681818181818182,2.0454545454545454,2.727272727272727,0.9090909090909092,0.4545454545454545,2.0454545454545454,4.7727272727272725,1.1363636363636362,0.0,1.1363636363636362,0.4545454545454545,234.3181818181818,2.0454545454545454,62.04545454545454,35.22727272727273,Torino,ITA-Serie A,ITA,MF
Daniele Montevago,2022.0,19.0,2003.0,231.0,2.6,0.0,0.0,0.0,0.0,0.0,0.19,0.09,0.28,0.19,0.28,0.0,0.575,0.7,0.5,0.0,0.3783783783783784,0.0714285714285714,800000.0,0.3846153846153846,0.0,3.846153846153846,0.3846153846153846,0.3846153846153846,0.7692307692307692,0.0,0.3846153846153846,0.3846153846153846,0.0,2.692307692307692,0.3846153846153846,8.461538461538462,1.5384615384615383,30.384615384615383,23.46153846153846,Sampdoria,ITA-Serie A,ITA,FW
Daniele Padelli,2020.0,34.0,1985.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,30.0,18.0,Inter,ITA-Serie A,ITA,GK
Daniele Padelli,2021.0,34.0,1985.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,30.0,18.0,Inter,ITA-Serie A,ITA,GK
Daniele Rugani,2020.0,26.0,1994.0,1091.0,6.05,0.09,0.09,0.09,0.09,0.09,0.085,0.025,0.11,0.085,0.11,1.0,0.8340000000000001,0.8985,0.9059999999999999,0.33571428571428574,0.6492346938775511,0.11666666666666665,5000000.0,0.1801801801801802,2.621621621621622,0.2252252252252252,1.0810810810810811,0.9504504504504504,1.1756756756756754,1.1756756756756754,2.256756756756757,2.572072072072072,0.0,1.2702702702702702,1.09009009009009,336.44144144144144,0.13513513513513514,63.6036036036036,40.9009009009009,Rennes,FRA-Ligue 1,ITA,DF
Daniele Rugani,2021.0,26.0,1994.0,1001.0,11.1,0.09,0.09,0.18,0.09,0.18,0.04,0.05,0.09,0.04,0.09,1.0,0.7909999999999999,0.8640000000000001,0.8590000000000001,0.4714285714285714,0.673469387755102,0.1333333333333333,3500000.0,0.3603603603603604,3.2432432432432434,0.4504504504504504,2.1621621621621623,0.9009009009009008,1.351351351351351,1.351351351351351,3.5135135135135136,4.144144144144144,0.0,0.2702702702702703,0.0900900900900901,222.88288288288288,0.2702702702702703,57.20720720720721,31.8018018018018,Cagliari,ITA-Serie A,ITA,DF
Daniele Rugani,2022.0,28.0,1994.0,564.0,6.3,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,1.0,0.882,0.914,0.943,0.5151515151515151,0.55,0.125,2000000.0,0.3174603174603174,0.7936507936507937,0.0,1.1111111111111112,0.0,1.1111111111111112,1.1111111111111112,2.2222222222222223,5.079365079365079,0.0,0.6349206349206349,0.1587301587301587,213.80952380952385,0.0,51.58730158730159,33.80952380952381,Juventus,ITA-Serie A,ITA,DF
Daniele Verde,2020.0,24.0,1996.0,980.0,10.9,0.55,0.09,0.64,0.55,0.64,0.28,0.18,0.45,0.28,0.45,0.4117647058823529,0.7709999999999999,0.86,0.785,0.5172413793103449,,0.0909090909090909,1500000.0,2.568807339449541,2.7522935779816518,8.073394495412844,0.4587155963302752,0.5504587155963303,0.4587155963302752,0.8256880733944953,1.2844036697247705,0.6422018348623852,0.0,3.027522935779817,1.3761467889908257,78.71559633027523,0.9174311926605504,45.87155963302752,34.58715596330275,Spezia,ITA-Serie A,ITA,FW
Daniele Verde,2021.0,24.0,1996.0,980.0,10.9,0.55,0.09,0.64,0.55,0.64,0.28,0.18,0.45,0.28,0.45,0.4117647058823529,0.7709999999999999,0.86,0.785,0.5172413793103449,,0.0909090909090909,5000000.0,2.568807339449541,2.7522935779816518,8.073394495412844,0.4587155963302752,0.5504587155963303,0.4587155963302752,0.8256880733944953,1.2844036697247705,0.6422018348623852,0.0,3.027522935779817,1.3761467889908257,78.71559633027523,0.9174311926605504,45.87155963302752,34.58715596330275,Spezia,ITA-Serie A,ITA,FW
Danilho Doekhi,2022.0,24.0,1998.0,2216.0,24.6,0.2,0.04,0.24,0.2,0.24,0.08,0.02,0.09,0.08,0.09,0.4285714285714285,0.792,0.867,0.861,0.5078125,0.5545454545454546,0.1117647058823529,17000000.0,0.6097560975609756,2.967479674796748,0.8536585365853658,1.5447154471544715,0.4878048780487805,1.097560975609756,1.178861788617886,2.7235772357723578,3.7804878048780486,0.0,0.6910569105691057,0.3658536585365853,199.67479674796743,0.2845528455284553,49.14634146341463,28.57723577235772,Union Berlin,GER-Bundesliga,NED,DF
Danilho Doekhi,2023.0,25.0,1998.0,2160.0,24.0,0.08,0.0,0.08,0.08,0.08,0.05,0.01,0.06,0.05,0.06,0.5,0.8029999999999999,0.878,0.873,0.4931506849315068,0.5578947368421052,0.075,17000000.0,0.2916666666666667,2.708333333333333,0.25,1.4166666666666667,0.25,1.9166666666666667,1.5833333333333333,3.0,4.625,0.0416666666666666,0.6666666666666666,0.0833333333333333,218.0,0.1666666666666666,51.04166666666666,30.25,Union Berlin,GER-Bundesliga,NED,DF
Danilo,2022.0,26.0,1996.0,4160.0,23.1,0.36000000000000004,0.26,0.315,0.36000000000000004,0.315,0.11000000000000001,0.07,0.18,0.11000000000000001,0.18,0.5205949656750571,0.7384999999999999,0.8475,0.821,0.5528961584633854,0.40231990231990233,0.09375,21500000.0,1.1526993094789704,4.059949780288763,1.62586315128688,2.132768361581921,1.1762397991211548,1.7545511613308222,1.0805084745762712,3.2132768361581925,2.4897991211550536,0.0141242937853107,2.292843691148776,0.5116133082234776,239.99921531701193,0.6850282485875706,54.41227244193346,31.716101694915253,Juventus,ITA-Serie A,BRA,DF
Danilo,2023.0,22.0,2001.0,1792.0,19.9,0.1,0.1,0.2,0.1,0.2,0.09,0.08,0.17,0.09,0.17,0.6538461538461539,0.777,0.8590000000000001,0.863,0.5691056910569106,0.5833333333333334,0.0782608695652174,28000000.0,1.105527638190955,4.120603015075377,1.407035175879397,1.809045226130653,1.256281407035176,1.7085427135678393,1.7587939698492463,3.5678391959799,2.110552763819096,0.0,1.155778894472362,0.3517587939698492,161.90954773869348,1.0050251256281408,49.09547738693468,29.69849246231156,Nott'ham Forest,ENG-Premier League,BRA,MF
Danilo Barbosa,2020.0,24.0,1996.0,250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,1.0,0.877,0.857,0.9670000000000001,0.5,0.6666666666666666,0.1,6500000.0,1.0714285714285714,3.928571428571429,0.0,2.142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,2.857142857142857,3.928571428571429,0.7142857142857143,0.7142857142857143,0.0,409.6428571428572,0.0,83.57142857142858,60.35714285714286,Nice,FRA-Ligue 1,BRA,DF
Danilo Barbosa,2021.0,24.0,1996.0,250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,1.0,0.877,0.857,0.9670000000000001,0.5,0.6666666666666666,0.1,3500000.0,1.0714285714285714,3.928571428571429,0.0,2.142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,2.857142857142857,3.928571428571429,0.7142857142857143,0.7142857142857143,0.0,409.6428571428572,0.0,83.57142857142858,60.35714285714286,Nice,FRA-Ligue 1,BRA,DF
Danilo Cataldi,2020.0,25.0,1994.0,568.0,6.3,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.1,0.05,0.1,0.8888888888888888,0.818,0.9329999999999999,0.8590000000000001,0.4626865671641791,0.1666666666666666,0.0499999999999999,2500000.0,1.9047619047619049,6.825396825396826,2.2222222222222223,1.1111111111111112,2.2222222222222223,0.4761904761904762,1.4285714285714286,2.5396825396825395,1.1111111111111112,0.0,0.9523809523809524,0.3174603174603174,313.4920634920635,0.7936507936507937,73.96825396825398,50.95238095238096,Lazio,ITA-Serie A,ITA,MF
Danilo Cataldi,2021.0,25.0,1994.0,568.0,6.3,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.1,0.05,0.1,0.8888888888888888,0.818,0.9329999999999999,0.8590000000000001,0.4626865671641791,0.1666666666666666,0.0499999999999999,5000000.0,1.9047619047619049,6.825396825396826,2.2222222222222223,1.1111111111111112,2.2222222222222223,0.4761904761904762,1.4285714285714286,2.5396825396825395,1.1111111111111112,0.0,0.9523809523809524,0.3174603174603174,313.4920634920635,0.7936507936507937,73.96825396825398,50.95238095238096,Lazio,ITA-Serie A,ITA,MF
Danilo Cataldi,2022.0,27.0,1994.0,1921.0,21.3,0.0,0.05,0.05,0.0,0.05,0.01,0.05,0.06,0.01,0.06,0.3333333333333333,0.866,0.929,0.863,0.6619718309859155,0.1666666666666666,0.0285714285714285,10000000.0,0.3755868544600939,3.896713615023474,0.6572769953051643,1.1737089201877935,1.220657276995305,1.07981220657277,1.1267605633802815,2.300469483568075,1.5492957746478873,0.0,0.3286384976525821,0.0469483568075117,289.8122065727699,0.7511737089201878,69.81220657276995,49.01408450704225,Lazio,ITA-Serie A,ITA,MF
Danilo D'Ambrosio,2020.0,31.0,1988.0,699.0,7.8,0.39,0.0,0.39,0.39,0.39,0.16,0.03,0.19,0.16,0.19,0.5714285714285714,0.905,0.9420000000000001,0.9520000000000001,0.7297297297297297,0.5,0.1625,5000000.0,0.6410256410256411,4.487179487179487,2.5641025641025643,1.9230769230769231,1.153846153846154,1.153846153846154,0.5128205128205129,2.435897435897436,1.9230769230769231,0.0,1.0256410256410258,0.7692307692307693,303.974358974359,0.3846153846153846,69.74358974358975,51.282051282051285,Inter,ITA-Serie A,ITA,DF
Danilo D'Ambrosio,2021.0,31.0,1988.0,699.0,7.8,0.39,0.0,0.39,0.39,0.39,0.16,0.03,0.19,0.16,0.19,0.5714285714285714,0.905,0.9420000000000001,0.9520000000000001,0.7297297297297297,0.5,0.1625,3000000.0,0.6410256410256411,4.487179487179487,2.5641025641025643,1.9230769230769231,1.153846153846154,1.153846153846154,0.5128205128205129,2.435897435897436,1.9230769230769231,0.0,1.0256410256410258,0.7692307692307693,303.974358974359,0.3846153846153846,69.74358974358975,51.282051282051285,Inter,ITA-Serie A,ITA,DF
Danilo D'Ambrosio,2022.0,33.0,1988.0,733.0,8.1,0.0,0.25,0.25,0.0,0.25,0.03,0.08,0.11,0.03,0.11,0.1666666666666666,0.885,0.955,0.9109999999999999,0.5098039215686274,0.4705882352941176,0.0999999999999999,1500000.0,0.9876543209876544,4.197530864197531,2.098765432098765,3.08641975308642,1.4814814814814816,1.4814814814814816,1.234567901234568,4.320987654320988,2.098765432098765,0.0,0.3703703703703704,0.2469135802469136,348.51851851851853,0.8641975308641976,78.39506172839506,57.65432098765432,Inter,ITA-Serie A,ITA,DF
